Symbol,Entry Date,Exit Date,Entry Price,Exit Price,Return %
MOIL,2023-08-04,2024-09-19,206.1499938964844,374.1499938964844,81.49406013776506
PNCINFRA,2024-01-16,2024-09-19,405.1499938964844,434.75,7.305937689605013
LODHA,2023-07-28,2024-10-03,746.9000244140625,1175.8499755859375,57.430705201594144
IOB,2023-09-11,2024-10-03,34.849998474121094,56.16999816894531,61.176472391113656
MMTC,2024-07-24,2024-10-03,102.5999984741211,86.69000244140625,-15.506818975955284
DABUR,2024-08-26,2024-10-03,654.5499877929688,580.2000122070312,-11.358945378126572
RITES,2023-05-02,2024-10-04,207.1499938964844,317.25,53.14989589549977
LICHSGFIN,2023-12-08,2024-10-04,532.2999877929688,634.8499755859375,19.265449961433067
MANAPPURAM,2024-07-12,2024-10-04,224.22999572753903,189.3000030517578,-15.5777520141527
VBL,2020-11-27,2024-10-07,77.45777893066406,542.0499877929688,599.8005820411944
SJVN,2023-06-26,2024-10-07,42.0,118.0,180.95238095238093
JKTYRE,2023-06-27,2024-10-07,209.3500061035156,390.75,86.64914669588737
IDBI,2023-08-01,2024-10-07,62.95000076293945,80.44999694824219,27.799834746952868
CENTRALBK,2023-09-11,2024-10-07,40.650001525878906,55.18000030517578,35.74415309688654
AMBUJACEM,2024-04-01,2024-10-07,621.5,590.3499755859375,-5.012071506687454
NHPC,2022-08-29,2024-10-16,36.099998474121094,87.98999786376953,143.73961657324355
AXISBANK,2023-06-06,2024-10-17,968.2000122070312,1131.8499755859375,16.90249548808236
BHEL,2023-07-05,2024-10-21,92.9499969482422,247.6499938964844,166.43356861473006
INDIANB,2022-08-26,2024-10-22,193.3500061035156,503.8500061035156,160.58959927509116
STARCEMENT,2022-12-08,2024-10-22,117.9000015258789,198.3699951171875,68.25275025432933
ONGC,2023-09-14,2024-10-22,187.8999938964844,270.79998779296875,44.1192105318293
IOC,2023-11-07,2024-10-22,104.0500030517578,155.30999755859375,49.26476982546324
ADANIPOWER,2023-11-28,2024-10-22,89.23999786376953,117.62999725341795,31.813088378809184
SCI,2023-12-07,2024-10-22,159.0,216.0,35.849056603773576
CASTROLIND,2023-12-22,2024-10-22,162.5500030517578,206.66000366210935,27.13626563040199
LIKHITHA,2024-04-30,2024-10-22,351.20001220703125,353.3999938964844,0.6264184547226659
HFCL,2024-06-14,2024-10-22,117.9499969482422,114.9000015258789,-2.5858376441515896
SUVEN,2024-07-05,2024-10-22,127.43000030517578,114.37000274658205,-10.248762086884566
PFC,2023-01-03,2024-10-23,124.8000030517578,438.3500061035156,251.24198348113862
NBCC,2023-09-05,2024-10-23,39.76666641235352,94.55999755859376,137.78708674765525
HINDCOPPER,2023-12-18,2024-10-23,197.0500030517578,292.3500061035156,48.363360353121124
CHAMBLFERT,2024-06-20,2024-10-23,557.8499755859375,469.8500061035156,-15.774845089845368
LT,2023-04-06,2024-10-24,2274.25,3442.64990234375,51.37517433631966
JUBLINGREA,2024-10-03,2024-10-24,818.25,684.7999877929688,-16.30919794769706
KSB,2022-04-20,2024-10-25,276.57000732421875,829.4500122070312,199.9059877214668
KEI,2022-06-01,2024-10-25,1297.25,3851.25,196.87801117749086
KIRLOSENG,2022-10-12,2024-10-25,283.95001220703125,1016.1500244140624,257.86229291413997
GICRE,2023-11-24,2024-10-25,307.1000061035156,348.75,13.562355281245164
INDUSTOWER,2024-04-08,2024-10-25,327.79998779296875,334.70001220703125,2.1049495640678373
SUNTV,2024-06-05,2024-10-25,748.25,723.5499877929688,-3.3010373814943206
PANAMAPET,2024-07-09,2024-10-25,418.7999877929687,363.5,-13.20439097536601
NOIDATOLL,2024-09-23,2024-10-25,15.479999542236328,13.09000015258789,-15.43927299950788
COALINDIA,2023-09-07,2024-10-28,274.0,441.6499938964844,61.18612915930086
GAIL,2023-07-25,2024-11-04,116.4000015258789,196.19000244140625,68.54810985357919
TIINDIA,2022-07-06,2024-11-08,1975.75,3890.550048828125,96.9150980047134
EXIDEIND,2023-06-16,2024-11-08,215.0,437.0499877929687,103.27906408975286
BRIGADE,2023-06-15,2024-11-11,593.9000244140625,1104.1500244140625,85.91513369668723
GESHIP,2022-07-19,2024-11-12,441.0,1124.9000244140625,155.07937061543367
MARICO,2024-05-08,2024-11-12,595.6500244140625,595.5499877929688,-0.01679452984025831
TRIVENI,2024-06-19,2024-11-12,414.1499938964844,391.2000122070313,-5.541466142141093
TATAPOWER,2023-12-06,2024-11-13,294.1499938964844,399.3500061035156,35.76407084477202
MOTHERSON,2024-04-19,2024-11-13,84.69999694824219,106.59333038330078,25.848092354049324
HINDALCO,2024-04-24,2024-11-13,636.0999755859375,626.5999755859375,-1.4934759258950048
RALLIS,2024-08-07,2024-11-13,363.3999938964844,306.95001220703125,-15.533842222774796
BPCL,2024-01-30,2024-11-14,252.1000061035156,298.20001220703125,18.286396266323912
SCHNEIDER,2023-05-24,2024-11-18,214.3999938964844,704.5999755859375,228.63805766996856
WALCHANNAG,2023-06-02,2024-11-18,87.19999694824219,247.8000030517578,184.17432537163992
VGUARD,2023-06-27,2024-11-18,284.3500061035156,396.7999877929687,39.546326455332114
PETRONET,2024-02-06,2024-11-18,290.3999938964844,311.75,7.351930630937287
HAL,2022-03-31,2024-11-21,742.4500122070312,3983.449951171875,436.5276969058888
NTPC,2022-08-26,2024-11-21,163.39999389648438,356.1499938964844,117.96206070981201
RECLTD,2023-01-05,2024-11-21,123.8499984741211,490.9500122070313,296.4069586239172
NCC,2023-03-15,2024-11-21,100.3000030517578,271.95001220703125,171.13659415014862
PPL,2024-07-05,2024-11-21,494.75,473.2999877929687,-4.335525458722856
ITC,2024-07-23,2024-11-21,473.9468688964844,440.19671630859375,-7.121083565014974
OIL,2023-10-09,2024-12-09,207.5,467.8500061035156,125.46988245952559
ICICIPRULI,2024-08-09,2024-12-19,739.25,659.5,-10.787960771051742
DCMSHRIRAM,2024-11-07,2024-12-20,1255.0,1065.800048828125,-15.075693320468131
CUMMINSIND,2022-03-21,2024-12-27,1054.0,3297.64990234375,212.8700097100332
TVSMOTOR,2022-06-09,2024-12-30,764.2000122070312,2353.60009765625,207.98221147091928
RVNL,2022-11-04,2024-12-30,46.04999923706055,408.2999877929687,786.6449393214609
POWERGRID,2023-05-10,2024-12-30,185.7375030517578,307.54998779296875,65.5831389675065
NOIDATOLL,2024-12-04,2024-12-30,17.059999465942383,14.3100004196167,-16.119572874639452
BALRAMCHIN,2024-08-16,2025-01-06,522.5499877929688,505.5,-3.2628434008736162
MPSLTD,2023-06-06,2025-01-09,1168.4000244140625,1927.3499755859375,64.95634502853409
SHRIRAMFIN,2023-06-21,2025-01-09,346.8699951171875,561.969970703125,62.01169850775579
HDFCBANK,2024-11-25,2025-01-09,892.7999877929688,833.9000244140625,-6.597218210599321
CESC,2023-11-21,2025-01-10,99.1500015258789,162.4199981689453,63.81240107853399
BEL,2023-06-01,2025-01-13,112.9000015258789,259.6000061035156,129.93800052696204
NATIONALUM,2023-12-29,2025-01-13,131.9499969482422,191.6000061035156,45.20652560429488
VEDL,2024-05-17,2025-01-13,442.6499938964844,413.7000122070313,-6.540151832967867
JUBLINGREA,2024-12-11,2025-01-13,849.9500122070312,698.5,-17.818696397658385
HINDPETRO,2023-12-04,2025-01-16,251.0,358.20001220703125,42.70916820997262
TRENT,2023-05-30,2025-01-21,1558.3499755859375,5736.9501953125,268.1426050111378
POLICYBZR,2024-12-02,2025-01-21,1945.0999755859375,1651.449951171875,-15.096911629213505
ICICIBANK,2024-12-13,2025-01-21,1344.9000244140625,1196.1500244140625,-11.06030168040234
OBEROIRLTY,2024-11-07,2025-01-22,2032.25,1763.1500244140625,-13.241479915656907
RKFORGE,2024-06-19,2025-01-23,844.2999877929688,855.0499877929688,1.2732441259534877
UNOMINDA,2024-04-04,2025-01-24,729.2999877929688,913.5999755859376,25.270806372930778
SYNGENE,2024-11-29,2025-01-24,940.7999877929688,796.0999755859375,-15.380528707965269
NAVA,2021-05-10,2025-01-27,46.599998474121094,414.8999938964844,790.3433636953777
NEWGEN,2023-07-20,2025-01-27,401.3250122070313,1057.1500244140625,163.41493608893512
SPAL,2023-08-21,2025-01-27,533.7000122070312,790.5,48.11691622996472
PRAJIND,2024-06-13,2025-01-27,685.7000122070312,690.9000244140625,0.758350899002358
UTIAMC,2024-10-31,2025-01-27,1333.5,1111.5,-16.647919010123736
KPRMILL,2024-12-10,2025-01-27,1021.9500122070312,888.5,-13.058369843240081
KIRLOSBROS,2023-05-11,2025-01-28,506.3999938964844,1754.199951171875,246.40599769249985
PITTIENG,2023-06-05,2025-01-28,384.6499938964844,1134.4000244140625,194.91746845558202
FEDERALBNK,2023-08-23,2025-01-28,141.6999969482422,184.1000061035156,29.922378312231412
GRANULES,2024-01-15,2025-01-28,429.6000061035156,516.4000244140625,20.20484568839407
HCLTECH,2024-10-28,2025-01-28,1871.75,1693.25,-9.536529985307862
IMFA,2023-11-17,2025-01-29,501.6499938964844,692.25,37.99461944035147
POLYMED,2023-06-16,2025-02-11,1146.3499755859375,2253.64990234375,96.59353167359164
GICRE,2024-12-16,2025-02-11,442.4500122070313,380.8500061035156,-13.922478111423764
TORNTPHARM,2023-05-25,2025-02-12,1701.3499755859375,3059.89990234375,79.85129140110834
SUDARSCHEM,2024-06-19,2025-02-14,867.3499755859375,914.2999877929688,5.413041278442909
RADICO,2024-11-29,2025-02-14,2457.85009765625,2042.9000244140625,-16.882643642013583
EICHERMOT,2025-02-01,2025-02-14,5390.14990234375,4703.35009765625,-12.7417570407247
PCJEWELLER,2024-08-22,2025-02-17,10.871000289916992,12.039999961853027,10.75337724919665
TTL,2024-10-28,2025-02-17,12.835000038146973,12.630000114440918,-1.5971945702904056
LUPIN,2024-12-30,2025-02-21,2311.35009765625,1905.3499755859375,-17.56549656765558
M&M,2025-01-02,2025-02-21,3211.10009765625,2669.35009765625,-16.871165131084453
INFY,2024-12-11,2025-02-24,1974.1500244140625,1764.0999755859375,-10.640024629864131
RPOWER,2024-08-02,2025-02-27,34.540000915527344,34.75,0.6079880686345129
MINDACORP,2023-04-25,2025-02-28,272.5,480.2999877929687,76.25687625430044
MCX,2023-09-28,2025-02-28,419.30999755859375,998.3300170898438,138.0887703375922
UBL,2025-02-01,2025-02-28,2235.800048828125,1946.1500244140625,-12.955095182410437
ZENSARTECH,2024-04-05,2025-03-03,633.0,702.9000244140625,11.04265788531793
COROMANDEL,2024-11-22,2025-03-04,1806.449951171875,1611.699951171875,-10.780813488558728
MAXHEALTH,2022-10-31,2025-03-10,456.2999877929687,964.2999877929688,111.33026815474922
JKCEMENT,2025-01-28,2025-03-11,4831.2001953125,4346.85009765625,-10.025461129228164
FSL,2024-07-04,2025-03-12,232.61000061035156,306.79998779296875,31.894581913051077
MANAKCOAT,2024-05-27,2025-03-13,60.54999923706055,75.2699966430664,24.310483222923416
PATANJALI,2024-07-01,2025-03-13,566.4500122070312,572.8666381835938,1.1327788574956088
REDINGTON,2025-01-23,2025-04-07,228.22000122070312,203.4199981689453,-10.866708841954065
MPSLTD,2025-01-24,2025-04-07,2463.60009765625,2156.050048828125,-12.483765085117238
JSWSTEEL,2025-03-20,2025-04-07,1050.25,930.2999877929688,-11.421091378912763
SARDAEN,2024-07-11,2025-05-08,280.75,418.0499877929687,48.90471515332813
PATANJALI,2025-04-16,2025-05-19,666.933349609375,577.3666381835938,-13.429634532182376
MUTHOOTFIN,2024-12-11,2025-05-20,2064.5,2030.699951171875,-1.6372026557580521
UBL,2025-04-23,2025-05-22,2238.89990234375,1995.0999755859375,-10.889273187362914
CHAMBLFERT,2025-02-20,2025-06-06,561.3499755859375,540.0499877929688,-3.7944221464935146
ORIENTCEM,2024-07-01,2025-06-11,314.1499938964844,315.04998779296875,0.2864854095082192
SIMPLEXINF,2024-04-03,2025-07-08,118.6500015258789,254.1999969482422,114.2435682082973
GODREJIND,2025-06-06,2025-07-08,1359.5,1152.699951171875,-15.21147839853807
KSCL,2025-03-20,2025-07-14,1249.199951171875,1123.199951171875,-10.0864557256666
KOTAKBANK,2025-04-21,2025-07-28,448.2799987792969,393.3200073242187,-12.260192648509582
CHOLAFIN,2025-04-21,2025-07-31,1659.800048828125,1443.199951171875,-13.049770531647898
INTELLECT,2025-06-02,2025-08-01,1192.800048828125,981.9000244140624,-17.681087842112586
SHAKTIPUMP,2023-10-05,2025-08-04,151.01666259765625,825.5499877929688,446.661523034996
RPOWER,2025-05-30,2025-08-04,58.099998474121094,47.58000183105469,-18.106707262225186
REDINGTON,2025-05-07,2025-08-06,252.17999267578125,239.1999969482422,-5.147115593831819
GLAXO,2025-05-27,2025-08-06,3118.199951171875,2734.89990234375,-12.292349907967704
KPRMILL,2025-05-08,2025-08-07,1188.8499755859375,1016.4000244140624,-14.505610860351092
IDBI,2025-07-01,2025-08-12,104.8499984741211,88.37999725341797,-15.708155899275688
FEDERALBNK,2025-07-01,2025-08-25,218.72000122070312,195.0099945068359,-10.840346827696944
HINDPETRO,2025-07-08,2025-08-26,452.7000122070313,382.9500122070313,-15.40755425650432
KRBL,2025-08-13,2025-09-15,487.1499938964844,401.4500122070313,-17.592113879337056
DCMSHRIRAM,2025-07-03,2025-09-23,1425.5,1210.9000244140625,-15.054365176144335
SHANKARA,2025-06-04,2025-09-24,910.9500122070312,242.25,-73.40688328077611
RALLIS,2025-07-29,2025-09-24,380.2000122070313,319.20001220703125,-16.044186754729395
WOCKPHARMA,2024-10-16,2025-09-26,1098.1500244140625,1336.5,21.70468244656403
SRF,2025-01-30,2025-09-26,2831.14990234375,2806.89990234375,-0.8565424239785013
ICICIBANK,2025-03-24,2025-09-29,1358.1500244140625,1348.0999755859375,-0.7399807567253669
MAXHEALTH,2025-06-13,2025-09-29,1232.800048828125,1112.0,-9.798835499962477
RAMCOCEM,2025-07-11,2025-09-29,1140.5999755859375,996.9000244140624,-12.598628287542702
KIOCL,2025-10-06,2025-10-08,627.5999755859375,518.8499755859375,-17.327916544048495
SUVEN,2025-05-13,2025-10-17,171.3300018310547,191.5099945068359,11.778434868447807
SCHNEIDER,2025-07-30,2025-10-23,955.1500244140624,811.4000244140625,-15.04999176314563
DALBHARAT,2025-09-17,2025-10-24,2476.199951171875,2098.39990234375,-15.257251283335549
SUDARSCHEM,2025-06-09,2025-10-27,1285.0999755859375,1176.9000244140625,-8.419574603333224
COROMANDEL,2025-03-19,2025-10-31,1978.5999755859375,2124.60009765625,7.378961077115975
UTIAMC,2025-07-14,2025-11-03,1407.699951171875,1236.699951171875,-12.147475025316778
JKCEMENT,2025-04-02,2025-11-04,4992.60009765625,5775.5,15.681205925370989
NAVA,2025-08-21,2025-11-07,675.25,573.0999755859375,-15.127734085755273
STARCEMENT,2025-08-04,2025-11-13,262.8599853515625,235.6499938964844,-10.351515244393717
SARDAEN,2025-08-06,2025-11-21,581.75,490.0499877929687,-15.762786799661587
GRASIM,2025-10-27,2025-11-24,2923.89990234375,2688.699951171875,-8.044049352829852
GODFRYPHLP,2025-05-02,2025-12-02,2798.333251953125,2793.699951171875,-0.16557358842147485
WELCORP,2024-07-04,2025-12-03,610.4500122070312,833.1500244140625,36.48128556863779
INDIGO,2025-03-20,2025-12-05,5086.75,5370.5,5.578217919103556
TATASTEEL,2025-10-29,2025-12-09,185.19000244140625,160.6699981689453,-13.24045788066719
POONAWALLA,2025-10-03,2025-12-15,524.4000244140625,443.1000061035156,-15.50343526421215
HDFCBANK,2025-04-16,2026-01-07,939.0,949.0499877929688,1.0702862399327717
HDFCAMC,2025-05-26,2026-01-09,2415.39990234375,2523.39990234375,4.471309280720082
HDFCLIFE,2025-05-21,2026-01-16,759.7000122070312,732.5499877929688,-3.5737822795590124
UNOMINDA,2025-08-18,2026-01-19,1220.300048828125,1154.9000244140625,-5.359339653953732
BAJFINANCE,2025-02-03,2026-01-20,842.5800170898438,933.2000122070312,10.755061036241598
RADICO,2025-06-03,2026-01-20,2670.800048828125,2753.5,3.0964486168914673
IDBI,2026-01-02,2026-01-20,114.7300033569336,95.45999908447266,-16.795958954616708
FORTIS,2023-07-06,2026-01-21,322.1499938964844,844.1500244140625,162.0363310282449
MANAKCOAT,2025-06-05,2026-01-21,118.19000244140624,125.5999984741211,6.269562466917145
PARAGMILK,2025-09-15,2026-01-21,298.0199890136719,257.0,-13.76417372184725
HINDPETRO,2025-10-06,2026-01-23,456.2999877929687,414.8500061035156,-9.083932237197356
BHARTIARTL,2023-06-23,2026-02-25,854.7999877929688,1913.4000244140625,123.84184039991881
MANAPPURAM,2025-03-21,2026-03-04,234.16000366210935,269.25,14.985478215368154
JKTYRE,2026-02-04,2026-03-04,546.5,439.7000122070313,-19.54254122469693
CHOLAFIN,2025-10-15,2026-03-09,1698.4000244140625,1583.0,-6.794631580029254
BPCL,2025-11-04,2026-03-09,372.9500122070313,331.1499938964844,-11.207941263544718
RAMCOCEM,2026-02-09,2026-03-09,1204.9000244140625,1025.4000244140625,-14.897501565517024
MUTHOOTFIN,2025-06-06,2026-03-11,2446.199951171875,3163.89990234375,29.339382123201084
LT,2026-02-10,2026-03-12,4169.0,3719.5,-10.78196210122332
TVSMOTOR,2025-08-07,2026-03-13,3013.39990234375,3324.5,10.323890214978903
JSWSTEEL,2025-08-07,2026-03-13,1064.800048828125,1119.300048828125,5.118331846432622
CUB,2025-11-04,2026-03-13,258.6499938964844,231.5,-10.496808249433098
AXISBANK,2026-01-28,2026-03-13,1319.800048828125,1197.300048828125,-9.281709006509741
IDBI,2026-02-27,2026-03-13,116.01000213623048,92.18000030517578,-20.5413338438449
M%26MFIN,2025-11-20,2026-03-16,346.6000061035156,319.54998779296875,-7.804390604213696
BANKBARODA,2026-01-01,2026-03-19,300.75,272.6000061035156,-9.359931470152738
MARICO,2025-04-11,2026-03-23,709.9500122070312,725.2999877929688,2.1621206172275143
EICHERMOT,2025-04-15,2026-03-23,5529.0,6681.5,20.844637366612417
CANBK,2025-10-15,2026-03-23,128.41000366210938,129.55999755859375,0.895564102241142
SOUTHBANK,2025-10-21,2026-03-23,38.84000015258789,33.599998474121094,-13.491250406490174
SBILIFE,2025-10-28,2026-03-23,1936.800048828125,1832.300048828125,-5.395497592187093
INDUSTOWER,2026-02-10,2026-04-23,459.1499938964844,404.7000122070313,-11.85886582015916
